Id,Country,City,Lat,Lng
9012,Spain,Sabadell,41.55,2.0999999
9013,Spain,Alcala de Henares,40.4833333,-3.3666668
9014,Spain,Jerez de la Frontera,36.6833333,-6.1333332
9015,Spain,Pamplona,42.8168735,-1.6432285
9016,Spain,San Sebastian,43.3128301,-1.9749933
9017,Spain,Santander,43.4647222,-3.8044443
9018,Spain,Leganes,40.3271784,-3.763504
9019,Spain,Almeria,36.8381412,-2.4597359
9020,Spain,Castello de la Plana,39.9833333,-0.0333333
9021,Spain,Burgos,42.35,-3.7
9022,Spain,Nou Barris,41.4416326,2.1772671
9023,Spain,Salamanca,40.9666667,-5.6500001
9024,Spain,Getafe,40.3057127,-3.7329483
9025,Spain,Alcorcon,40.3458245,-3.824873
9026,Spain,Albacete,38.9833333,-1.85
9027,Spain,Huelva,37.2583333,-6.9508333
9028,Spain,Logrono,42.4666667,-2.45
9029,Spain,Badajoz,38.8833333,-6.9666667
9030,Spain,La Laguna,28.4833333,-16.3166676
9031,Spain,Leon,42.6,-5.5666666
9032,Spain,Cadiz,36.5336111,-6.2994442
9033,Spain,Tarragona,41.1166667,1.25
9034,Spain,Lleida,41.6166667,0.6166667
9035,Spain,Marbella,36.5154308,-4.8858261
9036,Spain,Santa Coloma de Gramenet,41.4515243,2.2081017
9037,Spain,Jaen,37.7666667,-3.7833333
9038,Spain,Mataro,41.5333333,2.45
9039,Spain,Dos Hermanas,37.2844444,-5.9241667
9040,Spain,Ciutat Vella,41.380222,2.1731901
9041,Spain,Algeciras,36.1275,-5.4538889
9042,Spain,Delicias,41.6477432,-0.9147406
9043,Spain,Torrejon de Ardoz,40.45,-3.4833333
9044,Spain,Ourense,42.3333333,-7.8499999
9045,Spain,Alcobendas,40.5474611,-3.6419678
9046,Spain,Reus,41.1561204,1.1068726
9047,Spain,Telde,28,-15.416667
9048,Spain,Barakaldo,43.2956367,-2.9972935
9049,Spain,Santiago de Compostela,42.8805241,-8.5456896
9050,Spain,Lugo,43,-7.5666666
9051,Spain,San Fernando,36.4666667,-6.1999998
9052,Spain,Parla,40.2333333,-3.7666667
9053,Spain,Girona,41.983113,2.8249347
9054,Spain,Caceres,39.4764856,-6.372242
9055,Spain,Lorca,37.6666667,-1.7
9056,Spain,Cornella de Llobregat,41.35,2.0833333
9057,Spain,Aviles,43.5569444,-5.9247222
9058,Spain,Coslada,40.4333333,-3.5666666
9059,Spain,Algorta,43.3492745,-3.0093956
9060,Spain,El Puerto de Santa Maria,36.5938924,-6.2329817
9061,Spain,Palencia,42.0166667,-4.5333333
9062,Spain,Talavera de la Reina,39.95,-4.8333335
9063,Spain,Pontevedra,42.4309957,-8.644352
9064,Spain,Pozuelo de Alarcon,40.4333333,-3.8166666
9065,Spain,Torrevieja,37.9833333,-0.6833333
9066,Spain,Ferrol,43.4833333,-8.2333336
9067,Spain,Ceuta,35.8893282,-5.3197861
9068,Spain,Toledo,39.8581006,-4.0226269
9069,Spain,Guadalajara,40.6333333,-3.1666667
9070,Spain,Torrent,39.4370548,-0.4654598
9071,Spain,Orihuela,38.0833333,-0.95
9072,Spain,Chiclana de la Frontera,36.4166667,-6.1333332
9073,Spain,Manresa,41.7249813,1.8265629
9074,Spain,Las Rozas de Madrid,40.492915,-3.8737106
9075,Spain,Ciudad Real,38.9833333,-3.9333334
9076,Spain,Rubi,41.4833333,2.0333333
9077,Spain,Melilla,35.2936912,-2.9383278
9078,Spain,Sant Cugat del Valles,41.4666667,2.0833333
9079,Spain,Benidorm,38.5381628,-0.1309776
9080,Spain,El Ejido,36.7762925,-2.8145599
9081,Spain,Zamora,41.5,-5.75
9082,Spain,Ponferrada,42.55,-6.5833335
9083,Sri Lanka,Colombo,6.9319444,79.8477783
9084,Sri Lanka,Galkissa,6.8333333,79.8666687
9085,Sri Lanka,Moratuwa,6.7733333,79.8824997
9086,Sri Lanka,Jaffna,9.6666667,80
9087,Sri Lanka,Negombo,7.2086111,79.8358307
9088,Sri Lanka,Pita Kotte,6.8833333,79.9000015
9089,Sri Lanka,Sri Jayewardenepura Kotte,6.9027778,79.9083328
9090,Sri Lanka,Kandy,7.2963889,80.6350021
9091,Sri Lanka,Trincomalee,8.5666667,81.2333298
9092,Sri Lanka,Kalmunai,7.4166667,81.8166656
9093,Sri Lanka,Galle,6.0536111,80.2116699
9094,Sri Lanka,Point Pedro,9.8166667,80.2333298
9095,Sri Lanka,Batticaloa,7.7166667,81.6999969
9096,Sri Lanka,Katunayaka,7.1647222,79.8730545
9097,Sri Lanka,Valvedditturai,9.8166667,80.1666641
9098,Sri Lanka,Battaramulla,6.9,79.9166641
9099,Sri Lanka,Dambulla,7.86,80.6516647
9100,Sri Lanka,Maharagama,6.8461111,79.9280548
9101,Sri Lanka,Kotikawatta,6.9333333,79.9166641
9102,Sri Lanka,Anuradhapura,8.3564746,80.4172592
9103,Sri Lanka,Vavuniya,8.75,80.5
9104,Sri Lanka,Kolonnawa,6.9316667,79.8944473
9105,Sri Lanka,Hendala,6.9838889,79.8763885
9106,Sri Lanka,Ratnapura,6.6827778,80.3991699
9107,Sri Lanka,Puttalam,8.0333333,79.8166656
9108,Sri Lanka,Badulla,6.9833333,81.0500031
9109,Sri Lanka,Welisara,7.0333333,79.9000015
9110,Sri Lanka,Kalutara,6.5761111,79.9658356
9111,Sri Lanka,Bentota,6.4211111,79.9988861
9112,Sri Lanka,Homagama,6.8408333,80.0138855
9113,Sri Lanka,Beruwala,6.4738889,79.984169
9114,Sri Lanka,Panadura,6.7133333,79.9041672
9115,Sri Lanka,Mulleriyawa,6.9333333,79.9333344
9116,Sri Lanka,Kandana,7.0477778,79.8938904
9117,Sri Lanka,Ja-Ela,7.0844444,79.894722
9118,Sri Lanka,Wattala,6.9897222,79.8933334
9119,Sri Lanka,Peliyagoda,6.95,79.9000015
9120,Sri Lanka,Kelaniya,6.96,79.8977814
9121,Sri Lanka,Kurunegala,7.4866667,80.3647232
9122,Sri Lanka,Nuwara Eliya,6.9707789,80.7828598
9123,Sri Lanka,Gampola,7.1647222,80.5766678
9124,Sri Lanka,Chilaw,7.5758333,79.7952805
9125,Sri Lanka,Eravur,7.7666667,81.5999985
9126,Sri Lanka,Hanwella Ihala,6.9,80.0833359
9127,Sri Lanka,Weligama,5.9666667,80.4166641
9128,Sri Lanka,Ambalangoda,6.225,80.0566635
9129,Sri Lanka,Ampara,7.2833333,81.6666641
9130,Sri Lanka,Hatton,6.8972222,80.5958328
9131,Sri Lanka,Kilinochchi,9.4,80.4000015
9132,Sri Lanka,Tangalla,6.0230556,80.788887
9133,Sri Lanka,Monaragala,6.8666667,81.3499985
9134,Sri Lanka,Gampaha,7.0916667,79.9941635
9135,Sri Lanka,Horana,6.7166667,80.0599976
9136,Sri Lanka,Wattegama,6.8,81.5
9137,Sri Lanka,Minuwangoda,7.1733333,79.9619446
9138,Sri Lanka,Horawala Junction,6.4808795,80.1270828
9139,Sri Lanka,Kuliyapitiya,7.4708333,80.0455551
9140,Sri Lanka,Haputale,6.7666667,80.9666672
9141,Sri Lanka,Talawakele,6.9366667,80.6611099
9142,Sri Lanka,Hikkaduwa,6.1402778,80.1038895
9143,Sri Lanka,Kadugannawa,7.2536111,80.5274963
9144,Sri Lanka,Sigiriya,7.95,80.75
9145,Sudan,Khartoum,15.5880556,32.5341682
9146,Sudan,Omdurman,15.6361111,32.4372215
9147,Sudan,Port Sudan,19.6158333,37.2163887
9148,Sudan,Kassala,15.4558333,36.3988876
9149,Sudan,Al Ubayyid,13.1833333,30.2166672
9150,Sudan,Kusti,13.1666667,32.6666679
9151,Sudan,Wad Madani,14.4,33.5333328
9152,Sudan,Al Fashir,13.6333333,25.3500004
9153,Sudan,Ad Damazin,11.7666667,34.3499985
9154,Sudan,Al Junaynah,13.45,22.4500008
9155,Sudan,Malakal,9.5369444,31.6561108
9156,Sudan,Rabak,13.15,32.7333336
9157,Sudan,Sannar,13.55,33.6333351
9158,Sudan,Al Manaqil,14.25,32.9833336
9159,Sudan,Waw,7.7,28
9160,Sudan,An Nuhud,12.7,28.4333324
9161,Sudan,Atbara,17.6972222,33.9783325
9162,Sudan,Ad-Damar,17.5927778,33.9591675
9163,Sudan,Kadugli,11.0166667,29.7166672
9164,Sudan,Ad Duwaym,14,32.3166656
9165,Sudan,Umm Ruwabah,12.9,31.2166672
9166,Sudan,Shendi,16.6913889,33.434166
9167,Sudan,Sinjah,13.15,33.9333344
9168,Sudan,Yei,4.0913889,30.6786118
9169,Sudan,Yambio,4.5705556,28.4163895
9170,Sudan,Uwayl,8.7666667,27.3999996
9171,Sudan,Gogrial,8.5333333,28.1166668
9172,Sudan,Dilling,12.05,29.6499996
9173,Sudan,As Suki,13.3166667,33.8833351
9174,Sudan,Rumbek,6.8,29.6833324
9175,Sudan,Ar Rusayris,11.85,34.3833351
9176,Sudan,Al Hasahisa,14.7333333,33.2999992
9177,Sudan,Maiurno,13.4166667,33.6666679
9178,Sudan,Zalingei,12.9,23.4833336
9179,Sudan,Sawakin,19.1038889,37.3300018
9180,Sudan,Tandalti,13.0166667,31.8666668
9181,Sudan,Bor,6.2072222,31.559166
9182,Sudan,Ar Rahad,12.7166667,30.6499996
9183,Sudan,Kinanah,14.0333333,33.1666679
9184,Sudan,Al Hawatah,13.4166667,34.6333351
9185,Sudan,Barbar,18.0166667,33.9833336
9186,Sudan,Tawkar,18.4333333,37.7333336
9187,Sudan,Abu Jubayhah,11.45,31.2333336
9188,Sudan,Torit,4.4133333,32.5677795
9189,Sudan,Al Mijlad,11.0333333,27.7333336
9190,Sudan,Doka,13.5166667,35.7666664
9191,Sudan,Kuraymah,18.55,31.8500004
9192,Sudan,Al Bauga,18.2666667,33.9166679
9193,Sudan,Al Qutaynah,14.8666667,32.3499985
9194,Sudan,Al Hilaliyah,14.9333333,33.2333336
9195,Sudan,Tonj,7.2733333,28.6838894
9196,Sudan,Barah,13.7,30.3666668
9197,Sudan,Abu Zabad,12.35,29.25
9198,Sudan,Ad Dindar,13.2,34.1666679
9199,Sudan,Maridi,4.9147222,29.476944
9200,Sudan,Talawdi,10.6363889,30.3797226
9201,Sudan,Aroma,15.8166667,36.1333351
9202,Sudan,Marabba,12.35,32.1833344
9203,Sudan,Wagar,16.1527778,36.2041664
9204,Sudan,Ad Dabbah,18.05,30.9500008
9205,Sudan,El Matama,16.7097222,33.3538895
9206,Sudan,Al Fulah,11.8,28.3999996
9207,Sudan,Gebeit,21.0666667,36.3166656
9208,Sudan,Al Lagowa,11.4,29.1333332
9209,Sudan,Umm Kaddadah,13.6,26.7000008
9210,Sudan,Ler,8.3,30.1333332
9211,Sudan,Kurmuk,10.55,34.2833328
9212,Sudan,Wad Rawah,15.1602778,33.1397209
9213,Sudan,Marawi,18.4833333,31.8166676
9214,Sudan,Al Kawah,13.7333333,32.5
9215,Sudan,Kutum,14.2,24.666666
9216,Sudan,Al Kereimet,14.35,32.9500008
9217,Sudan,Tambura,5.6,27.4666672
9218,Sudan,Galgani,12.45,34.1833344
9219,Sudan,Al Musallamiyah,14.5666667,33.3499985
9220,Sudan,Wad az Zaki,14.4666667,32.2166672
9221,Sudan,Umm Jarr,13.8166667,32.4000015
9222,Sudan,Argo,19.5166667,30.416666
9223,Sudan,Bentiu,9.2333333,29.833334
9224,Sudan,Kapoeta,4.7716667,33.5902786
9225,Sudan,Karmah an Nuzul,19.6333333,30.416666
9226,Sudan,Raga,8.4666667,25.6833324
9227,Sudan,Ombusi,3.8894444,30.6105556
9228,Suriname,Paramaribo,5.8333333,-55.1666679
9229,Suriname,Lelydorp,5.7,-55.2333336
9230,Suriname,Nieuw Nickerie,5.95,-56.9833336
9231,Suriname,Moengo,5.6166667,-54.4000015
9232,Suriname,Nieuw Amsterdam,5.8833333,-55.0833321
9233,Suriname,Marienburg,5.8833333,-55.0499992
9234,Suriname,Wageningen,5.7666667,-56.6833344
9235,Suriname,Albina,5.5,-54.0499992
9236,Suriname,Groningen,5.8,-55.4666672
9237,Suriname,Brownsweg,5.0166667,-55.1666679
9238,Suriname,Onverwacht,5.5833333,-55.1833344
9239,Suriname,Totness,5.8833333,-56.3166656
9240,Suriname,Benzdorp (Monte Hermon),3.672067,-54.1035461
9241,Suriname,Kabana-vo,3.6741067,-54.0848846
9242,Swaziland,Manzini,-26.4833333,31.3666668
9243,Swaziland,Mbabane,-26.3166667,31.1333332
9244,Swaziland,Big Bend,-26.8166667,31.9333324
9245,Swaziland,Malkerns,-26.5666667,31.1833324
9246,Swaziland,Mhlume,-26.0333333,31.8500004
9247,Swaziland,Hluti,-27.2166667,31.6166668
9248,Swaziland,Siteki,-26.45,31.9500008
9249,Swaziland,Piggs Peak,-25.9666667,31.25
9250,Swaziland,Lobamba,-26.4666667,31.2000008
9251,Swaziland,Kwaluseni,-26.4833333,31.333334
9252,Swaziland,Bhunya,-26.55,31.0166664
9253,Swaziland,Mhlambanyatsi,-26.45,31.0166664
9254,Swaziland,Hlatikulu,-26.9666667,31.3166676
9255,Swaziland,Bulembu,-25.9666667,31.1333332
9256,Swaziland,Kubuta,-26.8833333,31.4833336
9257,Swaziland,Tshaneni,-25.9833333,31.7166672
9258,Swaziland,Sidvokodvo,-26.6166667,31.4500008
9259,Swaziland,Lavumisa,-27.3166667,31.8999996
9260,Swaziland,Darkton,-26.2333333,31.0333328
9261,Swaziland,Nsoko,-27.0333333,31.9500008
9262,Sweden,Stockholm,59.3325765,18.0649033
9263,Sweden,Goteborg,57.7071623,11.9667931
9264,Sweden,Malmoe,55.6058691,13.0007315
9265,Sweden,Uppsala,59.8585015,17.6454277
9266,Sweden,Kista,59.4031612,17.9447937
9267,Sweden,Vasteras,59.6161738,16.5527592
9268,Sweden,Orebro,59.2741206,15.2066011
9269,Sweden,Linkoping,58.4166667,15.6166668
9270,Sweden,Helsingborg,56.0467266,12.6943693
9271,Sweden,Huddinge,59.2370497,17.9819164
9272,Sweden,Jonkoping,57.7814509,14.1561842
9273,Sweden,Norrkoping,58.5941863,16.1826038
9274,Sweden,Lund,55.7028025,13.1927347
9275,Sweden,Umea,63.8284245,20.2597218
9276,Sweden,Gavle,60.6745238,17.1417408
9277,Sweden,Boras,57.7210078,12.9401026
9278,Sweden,Soedertaelje,59.1955377,17.625246
9279,Sweden,Vaexjoe,56.8776684,14.8090553
9280,Sweden,Moelndal,57.6553954,12.0137749
9281,Sweden,Karlstad,59.3792996,13.5035706
9282,Sweden,Eskilstuna,59.366608,16.5076981
9283,Sweden,Sollentuna,59.4280429,17.9509315
9284,Sweden,Taby,59.443897,18.0687218
9285,Sweden,Halmstad,56.6744622,12.856761
9286,Sweden,Sundsvall,62.3912893,17.3062992
9287,Sweden,Lulea,65.5841501,22.1546497
9288,Sweden,Trollhattan,58.2836544,12.2886372
9289,Sweden,Ostersund,63.1792043,14.6356564
9290,Sweden,Borlaenge,60.4858035,15.4371424
9291,Sweden,Upplands-Vasby,59.5204002,17.9082718
9292,Sweden,Falun,60.6035655,15.6259708
9293,Sweden,Tumba,59.1985759,17.8331718
9294,Sweden,Kalmar,56.6615749,16.3616257
9295,Sweden,Sundbyberg,59.3612775,17.9711437
9296,Sweden,Skoevde,58.3911811,13.8450584
9297,Sweden,Karlskrona,56.1615642,15.586606
9298,Sweden,Kristianstad,56.0312875,14.1524181
9299,Sweden,Lidingo,59.3666667,18.1333332
9300,Sweden,Skelleftea,64.7506673,20.952795
9301,Sweden,Uddevalla,58.3478392,11.9423962
9302,Sweden,Motala,58.5370581,15.0364857
9303,Sweden,Majorna,57.6919468,11.9160461
9304,Sweden,Partille,57.7394984,12.1064186
9305,Sweden,Landskrona,55.8707964,12.830164
9306,Sweden,Ornskoldsvik,63.290914,18.7152538
9307,Sweden,Nykoping,58.7530045,17.0078773
9308,Sweden,Karlskoga,59.326666,14.5238609
9309,Sweden,Akersberga,59.4794352,18.2996712
9310,Sweden,Vallentuna,59.5343615,18.0775852
9311,Sweden,Varberg,57.1055683,12.2507753
9312,Sweden,Trelleborg,55.375136,13.1569109
9313,Sweden,Nacka,59.310527,18.1637154
9314,Sweden,Alingsas,57.9303341,12.5334473
9315,Sweden,Lidkoping,58.5051747,13.1576509
9316,Sweden,Jakobsberg,59.4226784,17.8350811
9317,Sweden,Marsta,59.6166667,17.8500004
9318,Sweden,Angelholm,56.2428014,12.8621902
9319,Sweden,Sandviken,60.6166667,16.7666664
9320,Sweden,Pitea,65.3171748,21.4794407
9321,Sweden,Visby,57.6408932,18.2960243
9322,Sweden,Vanersborg,58.3807485,12.3233986
9323,Sweden,Kungalv,57.870962,11.9805374
9324,Sweden,Katrineholm,58.9958694,16.2072048
9325,Sweden,Vaestervik,57.7583974,16.6373348
9326,Sweden,Enkoping,59.636067,17.0776787
9327,Sweden,Kungsbacka,57.4871855,12.0761204
9328,Sweden,Falkenberg,56.9055168,12.4911757
9329,Sweden,Boden,65.8251808,21.6886425
9330,Sweden,Karlshamn,56.1706024,14.8618841
9331,Sweden,Kiruna,67.8557214,20.225132
9332,Sweden,Varnamo,57.1860415,14.0400124
9333,Sweden,Kristinehamn,59.3097768,14.1080761
9334,Sweden,Ystad,55.4296588,13.8204145
9335,Sweden,Hassleholm,56.1590549,13.7663841
9336,Sweden,Harnosand,62.6322752,17.9379387
9337,Sweden,Norrtalje,59.7579892,18.7049637
9338,Sweden,Koping,59.5140379,15.9925528
9339,Sweden,Oskarshamn,57.2645529,16.4483681
9340,Sweden,Nassjo,57.6530707,14.6967564
9341,Sweden,Lerum,57.7705068,12.2690353
9342,Sweden,Eslov,55.8392774,13.3039284
9343,Sweden,Falkoeping,58.1734749,13.5506811
9344,Sweden,Mariestad,58.7097125,13.8236656
9345,Sweden,Molnlycke,57.6589311,12.1179199
9346,Sweden,Hudiksvall,61.7289748,17.1035786
9347,Sweden,Vasterhaninge,59.1166667,18.1000004
9348,Sweden,Ljungby,56.8332391,13.9408245
9349,Sweden,Kinna,57.5072824,12.6946268
9350,Sweden,Staffanstorp,55.6440561,13.2081518
9351,Sweden,Avesta,60.1454465,16.1678524
9352,Sweden,Kaevlinge,55.7918786,13.1102085
9353,Sweden,Tranas,58.0371717,14.9781952
9354,Sweden,Arvika,59.6552818,12.5851822
9355,Sweden,Ludvika,60.1495907,15.1877623
9356,Sweden,Nynashamn,58.9033657,17.9479256
9357,Sweden,Balsta,59.5670983,17.5278072
9358,Sweden,Hoganas,56.1997096,12.5579519
9359,Sweden,Skoghall,59.3232395,13.4655151
9360,Sweden,Kumla,59.1277032,15.1434088
9361,Sweden,Strangnas,59.3774087,17.0311909
9362,Switzerland,Zurich,47.3666667,8.5500002
9363,Switzerland,Geneve,46.2022157,6.1456919
9364,Switzerland,Basel,47.5666667,7.5999999
9365,Switzerland,Bern,46.9480943,7.447443
9366,Switzerland,Lausanne,46.5159963,6.6328239
9367,Switzerland,Winterthur,47.5,8.75
9368,Switzerland,Sankt Gallen,47.4297131,9.3761444
9369,Switzerland,Luzern,47.0504758,8.3063507
9370,Switzerland,Zuerich (Kreis 11),47.4232576,8.5216589
9371,Switzerland,Biel,47.1324032,7.2441101
9372,Switzerland,Zuerich (Kreis 3),47.3578517,8.5029612
9373,Switzerland,Zuerich (Kreis 9),47.3824493,8.4799318
9374,Switzerland,Thun,46.75,7.6166668
9375,Switzerland,Koniz,46.9243588,7.4145699
9376,Switzerland,La Chaux-de-Fonds,47.0999278,6.8258572
9377,Switzerland,Zuerich (Kreis 10),47.4077332,8.5004988
9378,Switzerland,Rapperswil,47.2255722,8.822279
9379,Switzerland,Schaffhausen,47.7,8.6333332
9380,Switzerland,Zuerich (Kreis 7),47.3732807,8.5803766
9381,Switzerland,Fribourg,46.8,7.1500001
9382,Switzerland,Chur,46.8498607,9.5328712
9383,Switzerland,Neuchatel,47,6.9666667
9384,Switzerland,Vernier,46.2170203,6.0849667
9385,Switzerland,Zuerich (Kreis 6),47.3922318,8.543807
9386,Switzerland,Zuerich (Kreis 2),47.3375644,8.521101
9387,Switzerland,Zuerich (Kreis 9) / Altstetten,47.3894555,8.4853287
9388,Switzerland,Zuerich (Kreis 12),47.4037214,8.5760794
9389,Switzerland,Sion,46.2333333,7.3499999
9390,Switzerland,Lancy,46.1898136,6.1144066
9391,Switzerland,Aussersihl,47.3775187,8.5212688
9392,Switzerland,Emmen,47.0833333,8.3000002
9393,Switzerland,Lugano,46.0100778,8.9600372
9394,Switzerland,Kriens,47.0333333,8.2833328
9395,Switzerland,Yverdon-les-Bains,46.7833333,6.6500001
9396,Switzerland,Zug,47.1666667,8.5166664
9397,Switzerland,Uster,47.347126,8.720911
9398,Switzerland,Le Chatelard,46.45,6.9166665
9399,Switzerland,Montreux,46.4330064,6.9114304
9400,Switzerland,Frauenfeld,47.55,8.8999996
9401,Switzerland,Zuerich (Kreis 3) / Sihlfeld,47.3738224,8.5116386
9402,Switzerland,Dietikon,47.4016538,8.4001455
9403,Switzerland,Baar,47.2,8.5166664
9404,Switzerland,Zuerich (Kreis 6) / Unterstrass,47.3952963,8.5372124
9405,Switzerland,Dubendorf,47.3972428,8.6187162
9406,Switzerland,Meyrin,46.2284218,6.0709763
9407,Switzerland,Carouge,46.1809595,6.1392117
9408,Switzerland,Wettingen,47.4666667,8.3166666
9409,Switzerland,Allschwil,47.55,7.5333333
9410,Switzerland,Zuerich (Kreis 11) / Oerlikon,47.4082269,8.5425758
9411,Switzerland,Zuerich (Kreis 11) / Seebach,47.4218142,8.5477915
9412,Switzerland,Renens,46.5333333,6.5833335
9413,Switzerland,Kreuzlingen,47.65,9.1833334
9414,Switzerland,Jona,47.2298271,8.8388443
9415,Switzerland,Onex,46.1833333,6.0999999
9416,Switzerland,Zuerich (Kreis 11) / Affoltern,47.4181409,8.5122004
9417,Switzerland,Zuerich (Kreis 10) / Hoengg,47.4031287,8.4971046
9418,Switzerland,Gossau,47.4166667,9.25
9419,Switzerland,Muttenz,47.5227073,7.6451111
9420,Switzerland,Wil,47.4615225,9.0455246
9421,Switzerland,Nyon,46.3831754,6.2395477
9422,Switzerland,Bellinzona,46.1927844,9.0170288
9423,Switzerland,Zuerich (Kreis 9) / Albisrieden,47.3739795,8.4900742
9424,Switzerland,Olten,47.35,7.9166665
9425,Switzerland,Oberwinterthur (Kreis 2),47.5169195,8.7686348
9426,Switzerland,Kloten,47.4515162,8.5849066
9427,Switzerland,Pully,46.5102668,6.6618347
9428,Switzerland,Stadt Winterthur (Kreis 1),47.4949431,8.7195454
9429,Switzerland,Littau,47.05,8.25
9430,Switzerland,Baden,47.4733301,8.3059216
9431,Switzerland,Zuerich (Kreis 2) / Wollishofen,47.3400952,8.5313387
9432,Switzerland,Horgen,47.2557905,8.6002722
9433,Switzerland,Grenchen,47.1921039,7.3958588
9434,Switzerland,Vevey,46.4611568,6.8432808
9435,Switzerland,Zuerich (Kreis 10) / Wipkingen,47.395025,8.5252914
9436,Switzerland,Zuerich (Kreis 8),47.3547981,8.5609732
9437,Switzerland,Aarau,47.3833333,8.0500002
9438,Switzerland,Herisau,47.3861471,9.2791557
9439,Switzerland,Seen (Kreis 3),47.4764576,8.7699652
9440,Switzerland,Adliswil,47.309969,8.5246248
9441,Switzerland,Steffisburg,46.7833333,7.6333332
9442,Switzerland,Monthey,46.25,6.9499998
9443,Switzerland,Zuerich (Kreis 3) / Alt-Wiedikon,47.3620094,8.5149727
9444,Switzerland,Pratteln,47.5207076,7.6935625
9445,Switzerland,Solothurn,47.2079077,7.5371361
9446,Switzerland,Sierre,46.2919177,7.5355911
9447,Switzerland,Burgdorf,47.0590134,7.6278591
9448,Switzerland,Martigny-Ville,46.1027566,7.0724487
9449,Switzerland,Locarno,46.1708559,8.7995338
9450,Switzerland,Freienbach,47.2053421,8.7584209
9451,Switzerland,Langenthal,47.2166667,7.7833333
9452,Switzerland,Schwyz,47.0166667,8.6499996
9453,Switzerland,Binningen,47.5402087,7.5693226
9454,Switzerland,Morges,46.511271,6.4985418
9455,Switzerland,Wohlen,47.3666667,8.2833328
9456,Switzerland,Cham,47.1833333,8.4666672
9457,Switzerland,Thalwil,47.2917531,8.5635052
9458,Switzerland,Wadenswil,47.226832,8.668704
9459,Switzerland,Bulach,47.5219672,8.5404949
9460,Switzerland,Einsiedeln,47.1166667,8.75
9461,Switzerland,Thonex,46.1881498,6.1990356
9462,Syria,Aleppo,36.2027778,37.1586113
9463,Syria,Damascus,33.5,36.2999992
9464,Syria,Hims,34.7333333,36.7166672
9465,Syria,Hamah,35.1333333,36.75
9466,Syria,Latakia,35.5166667,35.7833328
9467,Syria,Dayr az Zawr,35.3333333,40.1500015
9468,Syria,Ar Raqqah,35.95,39.0166664
9469,Syria,Al Bab,36.3725,37.5177765
9470,Syria,Idlib,35.9297222,36.6316681
9471,Syria,Duma,33.5833333,36.4000015
9472,Syria,As Safirah,36.0666667,37.3666649
9473,Syria,Salamiyah,35.0166667,37.0499992
9474,Syria,Tartus,34.8833333,35.8833351
9475,Syria,Ath Thawrah,35.8366667,38.5480537
9476,Syria,Al Hasakah,36.4833333,40.75
9477,Syria,Darayya,33.45,36.25
9478,Syria,Manbij,36.5266667,37.9563904
9479,Syria,Jablah,35.35,35.9166679
9480,Syria,Abu Kamal,34.45,40.9186096
9481,Syria,At Tall,33.6,36.2999992
9482,Syria,Al Mayadin,35.0166667,40.4500008
9483,Syria,Ar Rastan,34.9166667,36.7333336
9484,Syria,Tadmur,34.55,38.2833328
9485,Syria,An Nabk,34.0166667,36.7333336
9486,Syria,Khan Shaykhun,35.4333333,36.6333351
9487,Syria,`Afrin,36.5166667,36.8666649
9488,Syria,`Irbin,33.5333333,36.3666649
9489,Syria,Al Qusayr,34.5166667,36.5833321
9490,Syria,Yabrud,33.9666667,36.6666679
9491,Syria,Jisr ash Shughur,35.8155556,36.3175011
9492,Syria,Baniyas,35.1833333,35.9500008
9493,Syria,Talbisah,34.8333333,36.7333336
9494,Syria,Harasta al Basal,33.5666667,36.3666649
9495,Syria,Al Qunaytirah,33.1252778,35.8236122
9496,Syria,Tadif,36.3333333,37.5333328
9497,Syria,Saraqib,35.8636111,36.8005562
9498,Syria,Jayrud,33.8166667,36.7333336
9499,Syria,Masyaf,35.05,36.3499985
9500,Syria,Ma`arrat Misrin,36.0166667,36.6666679
9501,Syria,Al Qaryatayn,34.2333333,37.2333336
9502,Syria,Salqin,36.1372222,36.4541664
9503,Syria,Tafas,32.7380556,36.0686111
9504,Syria,Suran,35.2833333,36.75
9505,Syria,Binnish,35.9333333,36.7166672
9506,Syria,Qasim,32.9833333,36.0833321
9507,Syria,Tall Kalakh,34.6666667,36.25
9508,Syria,Az Zabadani,33.7166667,36.0833321
9509,Syria,Tayyibat al Imam,35.2666667,36.7166672
9510,Syria,Hajin,34.6897222,40.8300018
9511,Syria,Inkhil,33,36.1166649
9512,Syria,Dayr Hafir,36.1536111,37.706665
9513,Syria,Safita,34.8166667,36.1166649
9514,Syria,Shaykh Miskin,32.8166667,36.1500015
9515,Syria,As Sanamayn,33.0833333,36.1666679
9516,Syria,Tall Rif`at,36.4666667,37.0999985
9517,Syria,Nubl,36.3666667,36.9833336
9518,Syria,Subaykhan,34.8544444,40.6083336
9519,Syria,Jarabulus,36.8175,38.0111122
9520,Syria,Kafr Nabl,35.6,36.5666656
9521,Syria,Al Harak,32.7333333,36.3002777
9522,Syria,Al Kiswah,33.35,36.2333336
9523,Syria,Halfaya,35.2666667,36.5999985
9524,Syria,Kafr Takharim,36.1166667,36.5166664
9525,Syria,Ad Dana,36.2166667,36.7666664
9526,Syria,Kafr Zayta,35.3666667,36.5833321
9527,Syria,Kafr Lahah,34.8833333,36.5
9528,Syria,Darbasiyah,37.07,40.6525002
9529,Syria,Qarah,34.15,36.7333336
9530,Syria,Qatana,33.4333333,36.0833321
9531,Syria,Al Qutayfah,33.75,36.5999985
